Core, 0
Cumulative Cycles, 8368401             
Cumulative Instructions, 20000000            
Cumulative IPC, 2.38994
Periodic Cycles, 4014406             
Periodic Instructions, 10000000            
Periodic IPC, 2.49103

EXECUTION_TIME_count, 1254501875000
EXECUTION_TIME_total_count, 2615125312500

NODE_CYCLE_count,       4014406
NODE_CYCLE_total_count,       8368401

NODE_INST_COUNT_count,      10000000
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,      10000000
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      12931172
NODE_UOP_COUNT_total_count,      25864365

FULL_WINDOW_STALL_count,        271345
FULL_WINDOW_STALL_pct,        6.759
FULL_WINDOW_STALL_total_count,        588891
FULL_WINDOW_STALL_total_pct,        7.037

FULL_WINDOW_MEM_OP_count,         83514
FULL_WINDOW_MEM_OP_pct,       43.068
FULL_WINDOW_MEM_OP_total_count,        221570
FULL_WINDOW_MEM_OP_total_pct,       50.838

FULL_WINDOW_FP_OP_count,        106782
FULL_WINDOW_FP_OP_pct,       55.067
FULL_WINDOW_FP_OP_total_count,        206214
FULL_WINDOW_FP_OP_total_pct,       47.315

FULL_WINDOW_OTHER_OP_count,          3618
FULL_WINDOW_OTHER_OP_pct,        1.866
FULL_WINDOW_OTHER_OP_total_count,          8050
FULL_WINDOW_OTHER_OP_total_pct,        1.847
FULL_WINDOW_OTHER_OP_sum_count,        193914
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,        435834
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.59
FULL_WINDOW_OTHER_OP_stddev,         0.37
FULL_WINDOW_OTHER_OP_total_mean,         0.51
FULL_WINDOW_OTHER_OP_total_stddev,         0.40

RET_BLOCKED_DC_MISS_count,        498015
RET_BLOCKED_DC_MISS_pct,       12.406
RET_BLOCKED_DC_MISS_total_count,       1149430
RET_BLOCKED_DC_MISS_total_pct,       13.735

RET_BLOCKED_L1_MISS_count,         12069
RET_BLOCKED_L1_MISS_pct,        0.301
RET_BLOCKED_L1_MISS_total_count,        112131
RET_BLOCKED_L1_MISS_total_pct,        1.340

RET_BLOCKED_L1_MISS_BW_PREF_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.000
RET_BLOCKED_L1_MISS_BW_PREF_total_count,           130
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.002

RET_BLOCKED_L1_ACCESS_count,        485946
RET_BLOCKED_L1_ACCESS_pct,       12.105
RET_BLOCKED_L1_ACCESS_total_count,       1037460
RET_BLOCKED_L1_ACCESS_total_pct,       12.397

RET_BLOCKED_MEM_STALL_count,         12069
RET_BLOCKED_MEM_STALL_pct,        0.301
RET_BLOCKED_MEM_STALL_total_count,        112131
RET_BLOCKED_MEM_STALL_total_pct,        1.340

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct,        0.000

OP_ISSUED_count,      14745455
OP_ISSUED_total_count,      30370803

OP_RETIRED_count,      12931172
OP_RETIRED_total_count,      25864365

REPLAY_SIGNALED_count,             0
REPLAY_SIGNALED_total_count,             0

REPLAY_COUNTED_count,             0
REPLAY_COUNTED_total_count,             0

OFF_CRITICAL_PATH_count,             0
OFF_CRITICAL_PATH_pct,         -nan
OFF_CRITICAL_PATH_total_count,             0
OFF_CRITICAL_PATH_total_pct,         -nan

ON_CRITICAL_PATH_count,             0
ON_CRITICAL_PATH_pct,         -nan
ON_CRITICAL_PATH_total_count,             0
ON_CRITICAL_PATH_total_pct,         -nan
ON_CRITICAL_PATH_sum_count,             0
ON_CRITICAL_PATH_sum_pct,         -nan
ON_CRITICAL_PATH_sum_total_count,             0
ON_CRITICAL_PATH_sum_total_pct,         -nan
ON_CRITICAL_PATH_mean,         -nan
ON_CRITICAL_PATH_stddev,         -nan
ON_CRITICAL_PATH_total_mean,         -nan
ON_CRITICAL_PATH_total_stddev,         -nan

LD_NO_DEPENDENTS_count,        121834
LD_NO_DEPENDENTS_pct,        3.408
LD_NO_DEPENDENTS_total_count,        244608
LD_NO_DEPENDENTS_total_pct,        3.421

LD_DEPENDENTS_count,       3452870
LD_DEPENDENTS_pct,       96.592
LD_DEPENDENTS_total_count,       6904581
LD_DEPENDENTS_total_pct,       96.579
LD_DEPENDENTS_sum_count,       3574704
LD_DEPENDENTS_sum_pct,      100.000
LD_DEPENDENTS_sum_total_count,       7149189
LD_DEPENDENTS_sum_total_pct,      100.000
LD_DEPENDENTS_mean,         0.97
LD_DEPENDENTS_stddev,         0.95
LD_DEPENDENTS_total_mean,         0.97
LD_DEPENDENTS_total_stddev,         0.95

LD_EXEC_CYCLES_0_count,             0
LD_EXEC_CYCLES_0_pct,        0.000
LD_EXEC_CYCLES_0_total_count,             0
LD_EXEC_CYCLES_0_total_pct,        0.000

LD_EXEC_CYCLES_1_count,             0
LD_EXEC_CYCLES_1_pct,        0.000
LD_EXEC_CYCLES_1_total_count,             0
LD_EXEC_CYCLES_1_total_pct,        0.000

LD_EXEC_CYCLES_2_count,             0
LD_EXEC_CYCLES_2_pct,        0.000
LD_EXEC_CYCLES_2_total_count,             0
LD_EXEC_CYCLES_2_total_pct,        0.000

LD_EXEC_CYCLES_3_count,          6779
LD_EXEC_CYCLES_3_pct,       52.907
LD_EXEC_CYCLES_3_total_count,         13284
LD_EXEC_CYCLES_3_total_pct,       53.111

LD_EXEC_CYCLES_4_count,          6034
LD_EXEC_CYCLES_4_pct,       47.093
LD_EXEC_CYCLES_4_total_count,         11728
LD_EXEC_CYCLES_4_total_pct,       46.889
LD_EXEC_CYCLES_4_sum_count,         12813
LD_EXEC_CYCLES_4_sum_pct,      100.000
LD_EXEC_CYCLES_4_sum_total_count,         25012
LD_EXEC_CYCLES_4_sum_total_pct,      100.000
LD_EXEC_CYCLES_4_mean,         3.47
LD_EXEC_CYCLES_4_stddev,         2.43
LD_EXEC_CYCLES_4_total_mean,         3.47
LD_EXEC_CYCLES_4_total_stddev,         2.43

ICACHE_STAGE_STARVED_count,        754613
ICACHE_STAGE_STARVED_pct,       21.150
ICACHE_STAGE_STARVED_total_count,       1506907
ICACHE_STAGE_STARVED_total_pct,       21.132

ICACHE_STAGE_NOT_STARVED_count,       2813304
ICACHE_STAGE_NOT_STARVED_pct,       78.850
ICACHE_STAGE_NOT_STARVED_total_count,       5624117
ICACHE_STAGE_NOT_STARVED_total_pct,       78.868
ICACHE_STAGE_NOT_STARVED_sum_count,       3567917
ICACHE_STAGE_NOT_STARVED_sum_pct,      100.000
ICACHE_STAGE_NOT_STARVED_sum_total_count,       7131024
ICACHE_STAGE_NOT_STARVED_sum_total_pct,      100.000
ICACHE_STAGE_NOT_STARVED_mean,         0.79
ICACHE_STAGE_NOT_STARVED_stddev,         0.72
ICACHE_STAGE_NOT_STARVED_total_mean,         0.79
ICACHE_STAGE_NOT_STARVED_total_stddev,         0.73

ICACHE_STAGE_STALLED_count,        189051
ICACHE_STAGE_STALLED_pct,        4.709
ICACHE_STAGE_STALLED_total_count,        362977
ICACHE_STAGE_STALLED_total_pct,        4.337

ICACHE_STAGE_NOT_STALLED_count,       3195089
ICACHE_STAGE_NOT_STALLED_pct,       79.591
ICACHE_STAGE_NOT_STALLED_total_count,       6385759
ICACHE_STAGE_NOT_STALLED_total_pct,       76.308

ICACHE_STAGE_OFF_PATH_count,        630266
ICACHE_STAGE_OFF_PATH_pct,       15.700
ICACHE_STAGE_OFF_PATH_total_count,       1619665
ICACHE_STAGE_OFF_PATH_total_pct,       19.355
ICACHE_STAGE_OFF_PATH_sum_count,       4014406
ICACHE_STAGE_OFF_PATH_sum_pct,      100.000
ICACHE_STAGE_OFF_PATH_sum_total_count,       8368401
ICACHE_STAGE_OFF_PATH_sum_total_pct,      100.000
ICACHE_STAGE_OFF_PATH_mean,         1.11
ICACHE_STAGE_OFF_PATH_stddev,         0.57
ICACHE_STAGE_OFF_PATH_total_mean,         1.15
ICACHE_STAGE_OFF_PATH_total_stddev,         0.64

DECODE_STAGE_STARVED_count,       3112274
DECODE_STAGE_STARVED_pct,       84.353
DECODE_STAGE_STARVED_total_count,       6350914
DECODE_STAGE_STARVED_total_pct,       84.564

DECODE_STAGE_NOT_STARVED_count,        577290
DECODE_STAGE_NOT_STARVED_pct,       15.647
DECODE_STAGE_NOT_STARVED_total_count,       1159245
DECODE_STAGE_NOT_STARVED_total_pct,       15.436
DECODE_STAGE_NOT_STARVED_sum_count,       3689564
DECODE_STAGE_NOT_STARVED_sum_pct,      100.000
DECODE_STAGE_NOT_STARVED_sum_total_count,       7510159
DECODE_STAGE_NOT_STARVED_sum_total_pct,      100.000
DECODE_STAGE_NOT_STARVED_mean,         0.16
DECODE_STAGE_NOT_STARVED_stddev,         0.34
DECODE_STAGE_NOT_STARVED_total_mean,         0.15
DECODE_STAGE_NOT_STARVED_total_stddev,         0.34

DECODE_STAGE_STALLED_count,         68938
DECODE_STAGE_STALLED_pct,        1.717
DECODE_STAGE_STALLED_total_count,        140787
DECODE_STAGE_STALLED_total_pct,        1.682

DECODE_STAGE_NOT_STALLED_count,       3620626
DECODE_STAGE_NOT_STALLED_pct,       90.191
DECODE_STAGE_NOT_STALLED_total_count,       7369372
DECODE_STAGE_NOT_STALLED_total_pct,       88.062

DECODE_STAGE_OFF_PATH_count,        324842
DECODE_STAGE_OFF_PATH_pct,        8.092
DECODE_STAGE_OFF_PATH_total_count,        858242
DECODE_STAGE_OFF_PATH_total_pct,       10.256
DECODE_STAGE_OFF_PATH_sum_count,       4014406
DECODE_STAGE_OFF_PATH_sum_pct,      100.000
DECODE_STAGE_OFF_PATH_sum_total_count,       8368401
DECODE_STAGE_OFF_PATH_sum_total_pct,      100.000
DECODE_STAGE_OFF_PATH_mean,         1.06
DECODE_STAGE_OFF_PATH_stddev,         0.41
DECODE_STAGE_OFF_PATH_total_mean,         1.09
DECODE_STAGE_OFF_PATH_total_stddev,         0.46

UOPQ_STAGE_STARVED_count,       1171391
UOPQ_STAGE_STARVED_pct,       35.298
UOPQ_STAGE_STARVED_total_count,       2492619
UOPQ_STAGE_STARVED_total_pct,       37.057

UOPQ_STAGE_NOT_STARVED_count,       2147217
UOPQ_STAGE_NOT_STARVED_pct,       64.702
UOPQ_STAGE_NOT_STARVED_total_count,       4233881
UOPQ_STAGE_NOT_STARVED_total_pct,       62.943
UOPQ_STAGE_NOT_STARVED_sum_count,       3318608
UOPQ_STAGE_NOT_STARVED_sum_pct,      100.000
UOPQ_STAGE_NOT_STARVED_sum_total_count,       6726500
UOPQ_STAGE_NOT_STARVED_sum_total_pct,      100.000
UOPQ_STAGE_NOT_STARVED_mean,         0.65
UOPQ_STAGE_NOT_STARVED_stddev,         0.59
UOPQ_STAGE_NOT_STARVED_total_mean,         0.63
UOPQ_STAGE_NOT_STARVED_total_stddev,         0.58

UOPQ_STAGE_STALLED_count,        174130
UOPQ_STAGE_STALLED_pct,        4.338
UOPQ_STAGE_STALLED_total_count,        332288
UOPQ_STAGE_STALLED_total_pct,        3.971

UOPQ_STAGE_NOT_STALLED_count,       3318608
UOPQ_STAGE_NOT_STALLED_pct,       82.667
UOPQ_STAGE_NOT_STALLED_total_count,       6726500
UOPQ_STAGE_NOT_STALLED_total_pct,       80.380

UOPQ_STAGE_OFF_PATH_count,        521668
UOPQ_STAGE_OFF_PATH_pct,       12.995
UOPQ_STAGE_OFF_PATH_total_count,       1309613
UOPQ_STAGE_OFF_PATH_total_pct,       15.650
UOPQ_STAGE_OFF_PATH_sum_count,       4014406
UOPQ_STAGE_OFF_PATH_sum_pct,      100.000
UOPQ_STAGE_OFF_PATH_sum_total_count,       8368401
UOPQ_STAGE_OFF_PATH_sum_total_pct,      100.000
UOPQ_STAGE_OFF_PATH_mean,         1.09
UOPQ_STAGE_OFF_PATH_stddev,         0.52
UOPQ_STAGE_OFF_PATH_total_mean,         1.12
UOPQ_STAGE_OFF_PATH_total_stddev,         0.57

MAP_STAGE_STARVED_count,        458611
MAP_STAGE_STARVED_pct,       13.107
MAP_STAGE_STARVED_total_count,        960487
MAP_STAGE_STARVED_total_pct,       13.653

MAP_STAGE_NOT_STARVED_count,       3040477
MAP_STAGE_NOT_STARVED_pct,       86.893
MAP_STAGE_NOT_STARVED_total_count,       6074754
MAP_STAGE_NOT_STARVED_total_pct,       86.347
MAP_STAGE_NOT_STARVED_sum_count,       3499088
MAP_STAGE_NOT_STARVED_sum_pct,      100.000
MAP_STAGE_NOT_STARVED_sum_total_count,       7035241
MAP_STAGE_NOT_STARVED_sum_total_pct,      100.000
MAP_STAGE_NOT_STARVED_mean,         0.87
MAP_STAGE_NOT_STARVED_stddev,         0.82
MAP_STAGE_NOT_STARVED_total_mean,         0.86
MAP_STAGE_NOT_STARVED_total_stddev,         0.81

MAP_STAGE_STALLED_count,        208084
MAP_STAGE_STALLED_pct,        5.183
MAP_STAGE_STALLED_total_count,        401545
MAP_STAGE_STALLED_total_pct,        4.798

MAP_STAGE_NOT_STALLED_count,       3291004
MAP_STAGE_NOT_STALLED_pct,       81.980
MAP_STAGE_NOT_STALLED_total_count,       6633696
MAP_STAGE_NOT_STALLED_total_pct,       79.271

MAP_STAGE_OFF_PATH_count,        515318
MAP_STAGE_OFF_PATH_pct,       12.837
MAP_STAGE_OFF_PATH_total_count,       1333160
MAP_STAGE_OFF_PATH_total_pct,       15.931
MAP_STAGE_OFF_PATH_sum_count,       4014406
MAP_STAGE_OFF_PATH_sum_pct,      100.000
MAP_STAGE_OFF_PATH_sum_total_count,       8368401
MAP_STAGE_OFF_PATH_sum_total_pct,      100.000
MAP_STAGE_OFF_PATH_mean,         1.08
MAP_STAGE_OFF_PATH_stddev,         0.51
MAP_STAGE_OFF_PATH_total_mean,         1.11
MAP_STAGE_OFF_PATH_total_stddev,         0.58

EXEC_STAGE_STARVED_count,       2102975
EXEC_STAGE_STARVED_pct,       52.386
EXEC_STAGE_STARVED_total_count,       4365285
EXEC_STAGE_STARVED_total_pct,       52.164

EXEC_STAGE_NOT_STARVED_count,       1520471
EXEC_STAGE_NOT_STARVED_pct,       37.875
EXEC_STAGE_NOT_STARVED_total_count,       2976743
EXEC_STAGE_NOT_STARVED_total_pct,       35.571

EXEC_STAGE_OFF_PATH_count,        390960
EXEC_STAGE_OFF_PATH_pct,        9.739
EXEC_STAGE_OFF_PATH_total_count,       1026373
EXEC_STAGE_OFF_PATH_total_pct,       12.265
EXEC_STAGE_OFF_PATH_sum_count,       4014406
EXEC_STAGE_OFF_PATH_sum_pct,      100.000
EXEC_STAGE_OFF_PATH_sum_total_count,       8368401
EXEC_STAGE_OFF_PATH_sum_total_pct,      100.000
EXEC_STAGE_OFF_PATH_mean,         0.57
EXEC_STAGE_OFF_PATH_stddev,         0.55
EXEC_STAGE_OFF_PATH_total_mean,         0.60
EXEC_STAGE_OFF_PATH_total_stddev,         0.58

FU_BUSY_0_count,       3362545
FU_BUSY_0_total_count,       6870421

FU_BUSY_1_count,       2487425
FU_BUSY_1_total_count,       5060918

FU_BUSY_2_count,       2028715
FU_BUSY_2_total_count,       4168037

FU_BUSY_3_count,       1904622
FU_BUSY_3_total_count,       3892091

FU_BUSY_4_count,       1631237
FU_BUSY_4_total_count,       3303013

FU_BUSY_5_count,       1601841
FU_BUSY_5_total_count,       3261091

FU_BUSY_6_count,       1024813
FU_BUSY_6_total_count,       2102271

FU_BUSY_7_count,       1026789
FU_BUSY_7_total_count,       2101034

FU_BUSY_8_count,             0
FU_BUSY_8_total_count,             0

FU_BUSY_9_count,             0
FU_BUSY_9_total_count,             0

FU_BUSY_10_count,             0
FU_BUSY_10_total_count,             0

FU_BUSY_11_count,             0
FU_BUSY_11_total_count,             0

FU_BUSY_12_count,             0
