Core, 0
Cumulative Cycles, 16990932            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.17710
Periodic Cycles, 8539791             
Periodic Instructions, 9999999             
Periodic IPC, 1.17099

EXECUTION_TIME_count, 2668684687500
EXECUTION_TIME_total_count, 5309666250000

NODE_CYCLE_count,       8539791
NODE_CYCLE_total_count,      16990932

NODE_INST_COUNT_count,       9999999
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,       9999999
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      11371089
NODE_UOP_COUNT_total_count,      22729224

FULL_WINDOW_STALL_count,       5624308
FULL_WINDOW_STALL_pct,       65.860
FULL_WINDOW_STALL_total_count,      11137158
FULL_WINDOW_STALL_total_pct,       65.548

FULL_WINDOW_MEM_OP_count,        793433
FULL_WINDOW_MEM_OP_pct,       16.632
FULL_WINDOW_MEM_OP_total_count,       1607162
FULL_WINDOW_MEM_OP_total_pct,       17.005

FULL_WINDOW_FP_OP_count,       3819780
FULL_WINDOW_FP_OP_pct,       80.072
FULL_WINDOW_FP_OP_total_count,       7530005
FULL_WINDOW_FP_OP_total_pct,       79.675

FULL_WINDOW_OTHER_OP_count,        157197
FULL_WINDOW_OTHER_OP_pct,        3.295
FULL_WINDOW_OTHER_OP_total_count,        313755
FULL_WINDOW_OTHER_OP_total_pct,        3.320
FULL_WINDOW_OTHER_OP_sum_count,       4770410
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,       9450922
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.87
FULL_WINDOW_OTHER_OP_stddev,         0.29
FULL_WINDOW_OTHER_OP_total_mean,         0.86
FULL_WINDOW_OTHER_OP_total_stddev,         0.29

RET_BLOCKED_DC_MISS_count,        149957
RET_BLOCKED_DC_MISS_pct,        1.756
RET_BLOCKED_DC_MISS_total_count,        352693
RET_BLOCKED_DC_MISS_total_pct,        2.076

RET_BLOCKED_L1_MISS_count,         13976
RET_BLOCKED_L1_MISS_pct,        0.164
RET_BLOCKED_L1_MISS_total_count,         73090
RET_BLOCKED_L1_MISS_total_pct,        0.430

RET_BLOCKED_L1_MISS_BW_PREF_count,          6570
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.077
RET_BLOCKED_L1_MISS_BW_PREF_total_count,         11901
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.070

RET_BLOCKED_L1_ACCESS_count,        136006
RET_BLOCKED_L1_ACCESS_pct,        1.593
RET_BLOCKED_L1_ACCESS_total_count,        281252
RET_BLOCKED_L1_ACCESS_total_pct,        1.655

RET_BLOCKED_MEM_STALL_count,         14299
RET_BLOCKED_MEM_STALL_pct,        0.167
RET_BLOCKED_MEM_STALL_total_count,         74194
RET_BLOCKED_MEM_STALL_total_pct,        0.437

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct,        0.000

OP_ISSUED_count,      12604332
OP_ISSUED_total_count,      25209726

OP_RETIRED_count,      11371089
OP_RETIRED_total_count,      22729224

REPLAY_SIGNALED_count,             0
REPLAY_SIGNALED_total_count,             0

REPLAY_COUNTED_count,             0
REPLAY_COUNTED_total_count,             0

OFF_CRITICAL_PATH_count,             0
OFF_CRITICAL_PATH_pct,         -nan
OFF_CRITICAL_PATH_total_count,             0
OFF_CRITICAL_PATH_total_pct,         -nan

ON_CRITICAL_PATH_count,             0
ON_CRITICAL_PATH_pct,         -nan
ON_CRITICAL_PATH_total_count,             0
ON_CRITICAL_PATH_total_pct,         -nan
ON_CRITICAL_PATH_sum_count,             0
ON_CRITICAL_PATH_sum_pct,         -nan
