Core, 0
Cumulative Cycles, 6007963             
Cumulative Instructions, 20000000            
Cumulative IPC, 3.32892
Periodic Cycles, 2946788             
Periodic Instructions, 9999999             
Periodic IPC, 3.39353

EXECUTION_TIME_count,  920871250000
EXECUTION_TIME_total_count, 1877488437500

NODE_CYCLE_count,       2946788
NODE_CYCLE_total_count,       6007963

NODE_INST_COUNT_count,       9999999
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,       9999999
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      10374252
NODE_UOP_COUNT_total_count,      20763750

FULL_WINDOW_STALL_count,        308731
FULL_WINDOW_STALL_pct,       10.477
FULL_WINDOW_STALL_total_count,        594241
FULL_WINDOW_STALL_total_pct,        9.891

FULL_WINDOW_MEM_OP_count,        210477
FULL_WINDOW_MEM_OP_pct,       99.408
FULL_WINDOW_MEM_OP_total_count,        393671
FULL_WINDOW_MEM_OP_total_pct,       99.356

FULL_WINDOW_FP_OP_count,             0
FULL_WINDOW_FP_OP_pct,        0.000
FULL_WINDOW_FP_OP_total_count,             0
FULL_WINDOW_FP_OP_total_pct,        0.000

FULL_WINDOW_OTHER_OP_count,          1253
FULL_WINDOW_OTHER_OP_pct,        0.592
FULL_WINDOW_OTHER_OP_total_count,          2550
FULL_WINDOW_OTHER_OP_total_pct,        0.644
FULL_WINDOW_OTHER_OP_sum_count,        211730
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,        396221
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.01
FULL_WINDOW_OTHER_OP_stddev,         0.15
FULL_WINDOW_OTHER_OP_total_mean,         0.01
FULL_WINDOW_OTHER_OP_total_stddev,         0.16

RET_BLOCKED_DC_MISS_count,        445008
RET_BLOCKED_DC_MISS_pct,       15.101
RET_BLOCKED_DC_MISS_total_count,        882305
RET_BLOCKED_DC_MISS_total_pct,       14.686

RET_BLOCKED_L1_MISS_count,        149912
RET_BLOCKED_L1_MISS_pct,        5.087
RET_BLOCKED_L1_MISS_total_count,        264433
RET_BLOCKED_L1_MISS_total_pct,        4.401

RET_BLOCKED_L1_MISS_BW_PREF_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.000
RET_BLOCKED_L1_MISS_BW_PREF_total_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.000

RET_BLOCKED_L1_ACCESS_count,        311563
RET_BLOCKED_L1_ACCESS_pct,       10.573
RET_BLOCKED_L1_ACCESS_total_count,        634533
RET_BLOCKED_L1_ACCESS_total_pct,       10.562

RET_BLOCKED_MEM_STALL_count,        149956
RET_BLOCKED_MEM_STALL_pct,        5.089
RET_BLOCKED_MEM_STALL_total_count,        264477
RET_BLOCKED_MEM_STALL_total_pct,        4.402

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct,        0.000

OP_ISSUED_count,      11297370
OP_ISSUED_total_count,      22672108

OP_RETIRED_count,      10374252
OP_RETIRED_total_count,      20763750

REPLAY_SIGNALED_count,             0
REPLAY_SIGNALED_total_count,             0

REPLAY_COUNTED_count,             0
REPLAY_COUNTED_total_count,             0

OFF_CRITICAL_PATH_count,             0
OFF_CRITICAL_PATH_pct,         -nan
OFF_CRITICAL_PATH_total_count,             0
OFF_CRITICAL_PATH_total_pct,         -nan

ON_CRITICAL_PATH_count,             0
ON_CRITICAL_PATH_pct,         -nan
ON_CRITICAL_PATH_total_count,             0
ON_CRITICAL_PATH_total_pct,         -nan
