Core, 0
Cumulative Cycles, 7144064             
Cumulative Instructions, 20000000            
Cumulative IPC, 2.79953
Periodic Cycles, 3432621             
Periodic Instructions, 10000000            
Periodic IPC, 2.91323

EXECUTION_TIME_count, 1072694062500
EXECUTION_TIME_total_count, 2232520000000

NODE_CYCLE_count,       3432621
NODE_CYCLE_total_count,       7144064

NODE_INST_COUNT_count,      10000000
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,      10000000
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      10463590
NODE_UOP_COUNT_total_count,      20934875

FULL_WINDOW_STALL_count,        363116
FULL_WINDOW_STALL_pct,       10.578
FULL_WINDOW_STALL_total_count,        802593
FULL_WINDOW_STALL_total_pct,       11.234

FULL_WINDOW_MEM_OP_count,         99256
FULL_WINDOW_MEM_OP_pct,       33.013
FULL_WINDOW_MEM_OP_total_count,        291460
FULL_WINDOW_MEM_OP_total_pct,       42.997

FULL_WINDOW_FP_OP_count,        195411
FULL_WINDOW_FP_OP_pct,       64.994
FULL_WINDOW_FP_OP_total_count,        374791
FULL_WINDOW_FP_OP_total_pct,       55.291

FULL_WINDOW_OTHER_OP_count,          5993
FULL_WINDOW_OTHER_OP_pct,        1.993
FULL_WINDOW_OTHER_OP_total_count,         11605
FULL_WINDOW_OTHER_OP_total_pct,        1.712
FULL_WINDOW_OTHER_OP_sum_count,        300660
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,        677856
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.69
FULL_WINDOW_OTHER_OP_stddev,         0.33
FULL_WINDOW_OTHER_OP_total_mean,         0.59
FULL_WINDOW_OTHER_OP_total_stddev,         0.37

RET_BLOCKED_DC_MISS_count,        177427
RET_BLOCKED_DC_MISS_pct,        5.169
RET_BLOCKED_DC_MISS_total_count,        506152
RET_BLOCKED_DC_MISS_total_pct,        7.085

RET_BLOCKED_L1_MISS_count,         70997
RET_BLOCKED_L1_MISS_pct,        2.068
RET_BLOCKED_L1_MISS_total_count,        252626
RET_BLOCKED_L1_MISS_total_pct,        3.536

RET_BLOCKED_L1_MISS_BW_PREF_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.000
