Core, 0
Cumulative Cycles, 6299964             
Cumulative Instructions, 20000000            
Cumulative IPC, 3.17462
Periodic Cycles, 2913120             
Periodic Instructions, 10000000            
Periodic IPC, 3.43275

POWER_STATS_BEGIN_count,             0
POWER_STATS_BEGIN_total_count,             0

POWER_TIME_count,  910350000000
POWER_TIME_total_count, 1968738750000

POWER_CYCLE_count,       2913120
POWER_CYCLE_total_count,       6299964

POWER_ITLB_ACCESS_count,         27037
POWER_ITLB_ACCESS_total_count,         51736

POWER_DTLB_ACCESS_count,        578470
POWER_DTLB_ACCESS_total_count,       1207851

POWER_ICACHE_ACCESS_count,         27037
POWER_ICACHE_ACCESS_total_count,         51736

POWER_ICACHE_MISS_count,             0
POWER_ICACHE_MISS_total_count,           183

POWER_BTB_READ_count,             0
POWER_BTB_READ_total_count,             0

POWER_BTB_WRITE_count,         18075
POWER_BTB_WRITE_total_count,         38243

POWER_ROB_READ_count,      11272829
POWER_ROB_READ_total_count,      23068663

POWER_ROB_WRITE_count,      11272829
POWER_ROB_WRITE_total_count,      23068663

POWER_RENAME_READ_count,      22545658
POWER_RENAME_READ_total_count,      46137326

POWER_RENAME_WRITE_count,      11272829
POWER_RENAME_WRITE_total_count,      23068663

POWER_FP_RENAME_READ_count,             0
POWER_FP_RENAME_READ_total_count,             0

POWER_FP_RENAME_WRITE_count,             0
POWER_FP_RENAME_WRITE_total_count,             0

POWER_FUNCTION_CALL_count,            44
POWER_FUNCTION_CALL_total_count,            68

POWER_INST_WINDOW_READ_count,      11272829
POWER_INST_WINDOW_READ_total_count,      23068663

POWER_INST_WINDOW_WRITE_count,      11272829
POWER_INST_WINDOW_WRITE_total_count,      23068663

POWER_INT_REGFILE_READ_count,      18114562
POWER_INT_REGFILE_READ_total_count,      38142495

POWER_INT_REGFILE_WRITE_count,      12120715
POWER_INT_REGFILE_WRITE_total_count,      24541087

POWER_IALU_ACCESS_count,      11272019
POWER_IALU_ACCESS_total_count,      23067207

POWER_CDB_IALU_ACCESS_count,      11272019
POWER_CDB_IALU_ACCESS_total_count,      23067207

POWER_MUL_ACCESS_count,           810
POWER_MUL_ACCESS_total_count,          1456

POWER_CDB_MUL_ACCESS_count,           810
POWER_CDB_MUL_ACCESS_total_count,          1456

POWER_FP_INST_WINDOW_WRITE_count,             0
POWER_FP_INST_WINDOW_WRITE_total_count,             0

POWER_FP_INST_WINDOW_READ_count,             0
POWER_FP_INST_WINDOW_READ_total_count,             0

POWER_FP_REGFILE_READ_count,             0
POWER_FP_REGFILE_READ_total_count,             0

POWER_FP_REGFILE_WRITE_count,             0
POWER_FP_REGFILE_WRITE_total_count,             0

POWER_FPU_ACCESS_count,             0
POWER_FPU_ACCESS_total_count,             0

POWER_CDB_FPU_ACCESS_count,             0
POWER_CDB_FPU_ACCESS_total_count,             0

POWER_DCACHE_READ_ACCESS_count,       2506682
POWER_DCACHE_READ_ACCESS_total_count,       5265515

POWER_DCACHE_WRITE_ACCESS_count,        576015
POWER_DCACHE_WRITE_ACCESS_total_count,       1202903

POWER_DCACHE_READ_MISS_count,        196167
POWER_DCACHE_READ_MISS_total_count,        597169

POWER_DCACHE_WRITE_MISS_count,         23998
POWER_DCACHE_WRITE_MISS_total_count,         72184

POWER_MLC_READ_ACCESS_count,             0
POWER_MLC_READ_ACCESS_total_count,             0

POWER_MLC_WRITE_ACCESS_count,             0
POWER_MLC_WRITE_ACCESS_total_count,             0

POWER_MLC_READ_MISS_count,             0
POWER_MLC_READ_MISS_total_count,             0

POWER_MLC_WRITE_MISS_count,             0
POWER_MLC_WRITE_MISS_total_count,             0

POWER_LLC_READ_ACCESS_count,          3039
POWER_LLC_READ_ACCESS_total_count,          8686

POWER_LLC_WRITE_ACCESS_count,           837
POWER_LLC_WRITE_ACCESS_total_count,           904

POWER_LLC_READ_MISS_count,          3030
POWER_LLC_READ_MISS_total_count,          8677

POWER_LLC_WRITE_MISS_count,             0
POWER_LLC_WRITE_MISS_total_count,             0

POWER_MEMORY_ACCESS_count,             0
POWER_MEMORY_ACCESS_total_count,             0

POWER_MEMORY_READ_ACCESS_count,             0
POWER_MEMORY_READ_ACCESS_total_count,             0

POWER_MEMORY_WRITE_ACCESS_count,             0
POWER_MEMORY_WRITE_ACCESS_total_count,             0

POWER_INST_WINDOW_WAKEUP_ACCESS_count,      11272829
POWER_INST_WINDOW_WAKEUP_ACCESS_total_count,      23068663

POWER_FP_INST_WINDOW_WAKEUP_ACCESS_count,             0
POWER_FP_INST_WINDOW_WAKEUP_ACCESS_total_count,             0

POWER_L1DIREC_READ_ACCESS_count,             0
POWER_L1DIREC_READ_ACCESS_total_count,             0

POWER_L1DIREC_WRITE_ACCESS_count,             0
POWER_L1DIREC_WRITE_ACCESS_total_count,             0

POWER_L1DIREC_READ_MISS_count,             0
POWER_L1DIREC_READ_MISS_total_count,             0

POWER_L1DIREC_WRITE_MISS_count,             0
POWER_L1DIREC_WRITE_MISS_total_count,             0

POWER_L2DIREC_READ_ACCESS_count,             0
POWER_L2DIREC_READ_ACCESS_total_count,             0

POWER_L2DIREC_WRITE_ACCESS_count,             0
POWER_L2DIREC_WRITE_ACCESS_total_count,             0

POWER_L2DIREC_READ_MISS_count,             0
POWER_L2DIREC_READ_MISS_total_count,             0

POWER_L2DIREC_WRITE_MISS_count,             0
POWER_L2DIREC_WRITE_MISS_total_count,             0

POWER_MEMORY_CTRL_ACCESS_count,          3030
POWER_MEMORY_CTRL_ACCESS_total_count,          8677

POWER_MEMORY_CTRL_READ_count,          3030
POWER_MEMORY_CTRL_READ_total_count,          8677

POWER_MEMORY_CTRL_WRITE_count,             0
POWER_MEMORY_CTRL_WRITE_total_count,             0

POWER_OP_count,      11272829
POWER_OP_total_count,      23068663

POWER_INT_OP_count,       6193092
