Core, 0
Cumulative Cycles, 9048406             
Cumulative Instructions, 20000000            
Cumulative IPC, 2.21033
Periodic Cycles, 4481244             
Periodic Instructions, 9999995             
Periodic IPC, 2.23152

EXECUTION_TIME_count, 1400388750000
EXECUTION_TIME_total_count, 2827626875000

NODE_CYCLE_count,       4481244
NODE_CYCLE_total_count,       9048406

NODE_INST_COUNT_count,       9999995
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,       9999995
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      12205467
NODE_UOP_COUNT_total_count,      24409828

FULL_WINDOW_STALL_count,       1580427
FULL_WINDOW_STALL_pct,       35.268
FULL_WINDOW_STALL_total_count,       3209967
FULL_WINDOW_STALL_total_pct,       35.475

FULL_WINDOW_MEM_OP_count,       1535157
FULL_WINDOW_MEM_OP_pct,       99.999
FULL_WINDOW_MEM_OP_total_count,       3119745
FULL_WINDOW_MEM_OP_total_pct,       99.998

FULL_WINDOW_FP_OP_count,             0
FULL_WINDOW_FP_OP_pct,        0.000
FULL_WINDOW_FP_OP_total_count,             0
FULL_WINDOW_FP_OP_total_pct,        0.000

FULL_WINDOW_OTHER_OP_count,            12
FULL_WINDOW_OTHER_OP_pct,        0.001
FULL_WINDOW_OTHER_OP_total_count,            47
FULL_WINDOW_OTHER_OP_total_pct,        0.002
FULL_WINDOW_OTHER_OP_sum_count,       1535169
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,       3119792
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.00
FULL_WINDOW_OTHER_OP_stddev,         0.01
FULL_WINDOW_OTHER_OP_total_mean,         0.00
FULL_WINDOW_OTHER_OP_total_stddev,         0.01

RET_BLOCKED_DC_MISS_count,       2031411
RET_BLOCKED_DC_MISS_pct,       45.331
RET_BLOCKED_DC_MISS_total_count,       4127100
RET_BLOCKED_DC_MISS_total_pct,       45.611

RET_BLOCKED_L1_MISS_count,       1506981
RET_BLOCKED_L1_MISS_pct,       33.629
RET_BLOCKED_L1_MISS_total_count,       3075037
RET_BLOCKED_L1_MISS_total_pct,       33.984

RET_BLOCKED_L1_MISS_BW_PREF_count,         12936
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.289
RET_BLOCKED_L1_MISS_BW_PREF_total_count,         25814
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.285

