Core, 0
Cumulative Cycles, 12935050            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.54619
Periodic Cycles, 6455745             
Periodic Instructions, 10000000            
Periodic IPC, 1.54901

EXECUTION_TIME_count, 2017420312500
EXECUTION_TIME_total_count, 4042203125000

NODE_CYCLE_count,       6455745
NODE_CYCLE_total_count,      12935050

NODE_INST_COUNT_count,      10000000
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,      10000000
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      12536991
NODE_UOP_COUNT_total_count,      25073846

FULL_WINDOW_STALL_count,       3767032
FULL_WINDOW_STALL_pct,       58.352
FULL_WINDOW_STALL_total_count,       7551837
FULL_WINDOW_STALL_total_pct,       58.383

FULL_WINDOW_MEM_OP_count,        408616
FULL_WINDOW_MEM_OP_pct,       12.727
FULL_WINDOW_MEM_OP_total_count,        827352
FULL_WINDOW_MEM_OP_total_pct,       12.857

FULL_WINDOW_FP_OP_count,       2727816
FULL_WINDOW_FP_OP_pct,       84.960
FULL_WINDOW_FP_OP_total_count,       5456204
FULL_WINDOW_FP_OP_total_pct,       84.790

FULL_WINDOW_OTHER_OP_count,         74280
FULL_WINDOW_OTHER_OP_pct,        2.314
FULL_WINDOW_OTHER_OP_total_count,        151374
FULL_WINDOW_OTHER_OP_total_pct,        2.352
FULL_WINDOW_OTHER_OP_sum_count,       3210712
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,       6434930
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.90
FULL_WINDOW_OTHER_OP_stddev,         0.24
FULL_WINDOW_OTHER_OP_total_mean,         0.89
FULL_WINDOW_OTHER_OP_total_stddev,         0.24

RET_BLOCKED_DC_MISS_count,         31826
RET_BLOCKED_DC_MISS_pct,        0.493
RET_BLOCKED_DC_MISS_total_count,         75598
RET_BLOCKED_DC_MISS_total_pct,        0.584

RET_BLOCKED_L1_MISS_count,         30863
RET_BLOCKED_L1_MISS_pct,        0.478
RET_BLOCKED_L1_MISS_total_count,         71197
RET_BLOCKED_L1_MISS_total_pct,        0.550

RET_BLOCKED_L1_MISS_BW_PREF_count,            82
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.001
RET_BLOCKED_L1_MISS_BW_PREF_total_count,           469
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.004

RET_BLOCKED_L1_ACCESS_count,           963
RET_BLOCKED_L1_ACCESS_pct,        0.015
RET_BLOCKED_L1_ACCESS_total_count,          4401
RET_BLOCKED_L1_ACCESS_total_pct,        0.034

RET_BLOCKED_MEM_STALL_count,         30863
RET_BLOCKED_MEM_STALL_pct,        0.478
RET_BLOCKED_MEM_STALL_total_count,         71197
RET_BLOCKED_MEM_STALL_total_pct,        0.550

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct,        0.000

OP_ISSUED_count,      12548616
OP_ISSUED_total_count,      25110232

OP_RETIRED_count,      12536991
OP_RETIRED_total_count,      25073846

REPLAY_SIGNALED_count,             0
REPLAY_SIGNALED_total_count,             0

REPLAY_COUNTED_count,             0
REPLAY_COUNTED_total_count,             0

OFF_CRITICAL_PATH_count,             0
OFF_CRITICAL_PATH_pct,         -nan
OFF_CRITICAL_PATH_total_count,             0
OFF_CRITICAL_PATH_total_pct,         -nan

ON_CRITICAL_PATH_count,             0
ON_CRITICAL_PATH_pct,         -nan
ON_CRITICAL_PATH_total_count,             0
ON_CRITICAL_PATH_total_pct,         -nan
ON_CRITICAL_PATH_sum_count,             0
ON_CRITICAL_PATH_sum_pct,         -nan
ON_CRITICAL_PATH_sum_total_count,             0
ON_CRITICAL_PATH_sum_total_pct,         -nan
ON_CRITICAL_PATH_mean,         -nan
ON_CRITICAL_PATH_stddev,         -nan
ON_CRITICAL_PATH_total_mean,         -nan
ON_CRITICAL_PATH_total_stddev,         -nan

LD_NO_DEPENDENTS_count,         74655
LD_NO_DEPENDENTS_pct,        1.870
LD_NO_DEPENDENTS_total_count,        149342
LD_NO_DEPENDENTS_total_pct,        1.871

LD_DEPENDENTS_count,       3917504
LD_DEPENDENTS_pct,       98.130
LD_DEPENDENTS_total_count,       7834619
LD_DEPENDENTS_total_pct,       98.129
LD_DEPENDENTS_sum_count,       3992159
LD_DEPENDENTS_sum_pct,      100.000
LD_DEPENDENTS_sum_total_count,       7983961
LD_DEPENDENTS_sum_total_pct,      100.000
LD_DEPENDENTS_mean,         0.98
LD_DEPENDENTS_stddev,         0.97
LD_DEPENDENTS_total_mean,         0.98
LD_DEPENDENTS_total_stddev,         0.97

LD_EXEC_CYCLES_0_count,             0
