Core, 0
Cumulative Cycles, 14191758            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.40927
Periodic Cycles, 7352659             
Periodic Instructions, 10000000            
Periodic IPC, 1.36005

ICACHE_MISS_count,             0
ICACHE_MISS_pct,        0.000
ICACHE_MISS_total_count,            14
ICACHE_MISS_total_pct,        2.745

ICACHE_HIT_count,            82
ICACHE_HIT_pct,      100.000
ICACHE_HIT_total_count,           496
ICACHE_HIT_total_pct,       97.255
ICACHE_HIT_sum_count,            82
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,           510
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         1.00
ICACHE_HIT_stddev,         1.01
ICACHE_HIT_total_mean,         0.97
ICACHE_HIT_total_stddev,         0.96

ICACHE_MISS_ONPATH_count,             0
ICACHE_MISS_ONPATH_pct,         -nan
ICACHE_MISS_ONPATH_total_count,             8
ICACHE_MISS_ONPATH_total_pct,       57.143

ICACHE_MISS_OFFPATH_count,             0
ICACHE_MISS_OFFPATH_pct,         -nan
ICACHE_MISS_OFFPATH_total_count,             6
ICACHE_MISS_OFFPATH_total_pct,       42.857
ICACHE_MISS_OFFPATH_sum_count,             0
ICACHE_MISS_OFFPATH_sum_pct,         -nan
ICACHE_MISS_OFFPATH_sum_total_count,            14
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         -nan
ICACHE_MISS_OFFPATH_stddev,         -nan
ICACHE_MISS_OFFPATH_total_mean,         0.43
ICACHE_MISS_OFFPATH_total_stddev,         0.49

ICACHE_MISS_NOT_PREFETCHED_count,             0
ICACHE_MISS_NOT_PREFETCHED_pct,         -nan
ICACHE_MISS_NOT_PREFETCHED_total_count,             1
ICACHE_MISS_NOT_PREFETCHED_total_pct,        7.143

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,         -nan
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,         -nan
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,             6
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       42.857

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,             7
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       50.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,            14
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.29
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.47

ICACHE_HIT_ONPATH_count,            66
ICACHE_HIT_ONPATH_pct,       80.488
ICACHE_HIT_ONPATH_total_count,           229
ICACHE_HIT_ONPATH_total_pct,       46.169

ICACHE_HIT_OFFPATH_count,            16
ICACHE_HIT_OFFPATH_pct,       19.512
ICACHE_HIT_OFFPATH_total_count,           267
ICACHE_HIT_OFFPATH_total_pct,       53.831
ICACHE_HIT_OFFPATH_sum_count,            82
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,           496
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.20
ICACHE_HIT_OFFPATH_stddev,         0.37
ICACHE_HIT_OFFPATH_total_mean,         0.54
ICACHE_HIT_OFFPATH_total_stddev,         0.52

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
